pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,collected_at,최근접역명,최근접역호선,최근접역거리(m),역세권여부(500m이내),요금점수,면수점수,역세권점수,난이도점수,난이도등급,평일혼잡_00시,평일혼잡_01시,평일혼잡_02시,평일혼잡_03시,평일혼잡_04시,평일혼잡_05시,평일혼잡_06시,평일혼잡_07시,평일혼잡_08시,평일혼잡_09시,평일혼잡_10시,평일혼잡_11시,평일혼잡_12시,평일혼잡_13시,평일혼잡_14시,평일혼잡_15시,평일혼잡_16시,평일혼잡_17시,평일혼잡_18시,평일혼잡_19시,평일혼잡_20시,평일혼잡_21시,평일혼잡_22시,평일혼잡_23시,주말혼잡_00시,주말혼잡_01시,주말혼잡_02시,주말혼잡_03시,주말혼잡_04시,주말혼잡_05시,주말혼잡_06시,주말혼잡_07시,주말혼잡_08시,주말혼잡_09시,주말혼잡_10시,주말혼잡_11시,주말혼잡_12시,주말혼잡_13시,주말혼잡_14시,주말혼잡_15시,주말혼잡_16시,주말혼잡_17시,주말혼잡_18시,주말혼잡_19시,주말혼잡_20시,주말혼잡_21시,주말혼잡_22시,주말혼잡_23시
교보생명 앞 노상주차장(구),영등포구 양평동1가 71-0,1543175,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,500.0,10.0,15000.0,100000.0,37.5235069978012,126.891030460369,카카오,2026-06-29 19:21:27,양평,5호선,489,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
문래동주민센터 앞 노상주차장(구),영등포구 문래동3가 55-16,1543176,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,10.0,500.0,10.0,15000.0,100000.0,37.5176039762221,126.899977594651,카카오,2026-06-29 19:21:28,문래,2호선,462,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
동문굿모닝탑 앞 노상공영주차장(구),양천구 신정동 324-3,1543204,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1900,0900,1900,1,유료,150.0,5.0,,,,70000.0,37.5154586759156,126.861044742535,카카오,2026-06-29 19:21:28,양천구청,2호선,541,N,3,30,28,61,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
산업은행앞 노상주차장(구),영등포구 여의도동 16-0,1543279,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,500.0,5.0,36000.0,200000.0,37.5277715684958,126.922048872456,카카오,2026-06-29 19:21:29,국회의사당,9호선,370,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
MBC방송국뒤 노상주차장(구),영등포구 여의도동 3-1,1543292,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5239835570389,126.930843479551,카카오,2026-06-29 19:21:29,여의나루,5호선,391,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
KBS본관 앞 노상주차장(구),영등포구 여의도동 1-7,1543307,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5264143098253,126.917166599314,카카오,2026-06-29 19:21:30,국회의사당,9호선,198,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
성애병원 앞 노상주차장(구),영등포구 신길동 451-2,1543332,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,500.0,10.0,,100000.0,37.5120602709657,126.922780395642,카카오,2026-06-29 19:21:30,대방,경부선,348,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
삼환아파트 앞 노상주차장(구),영등포구 문래동4가 41-0,1545129,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,500.0,10.0,15000.0,100000.0,,,,2026-06-29 19:21:30,,,,,5,30,0,35,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
진주아파트 옆 노상주차장(구),영등포구 여의도동 54-4,1545155,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5184272523315,126.9323977505,카카오,2026-06-29 19:21:31,샛강,9호선,373,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
대신시장 노상주차장(구),영등포구 신길동 116-15,1545190,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,100.0,5.0,200.0,10.0,6000.0,50000.0,37.511076467608,126.917584740113,카카오,2026-06-29 19:21:31,서울지방병무청,신림선,719,N,2,30,17,49,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
중소기업중앙회 앞 노상주차장(구),영등포구 여의도동 1-5,1545231,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5277501990886,126.920672197789,카카오,2026-06-29 19:21:32,국회의사당,9호선,250,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
문래1동 공영주차장(시),영등포구 문래동3가 54-12,1545252,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,1900,1,유료,130.0,5.0,130.0,5.0,,,37.51354019,126.896996,서울API,2026-06-29 19:21:32,문래,2호선,527,N,3,30,28,61,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
여의도백화점 앞 노상주차장(구),영등포구 여의도동 3-5,1545353,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5208798440259,126.927342304902,카카오,2026-06-29 19:21:32,여의도,9호선,308,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
경호빌딩앞 노상주차장(구),영등포구 여의도동 25-0,1545366,NS,노상 주차장,1,시간제 주차장,02-2650 -1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5240666732752,126.926009419312,카카오,2026-06-29 19:21:33,여의도,9호선,310,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
교보생명 앞 노상주차장(구),영등포구 당산동2가 71-0,1545399,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,500.0,10.0,15000.0,100000.0,37.5228779557639,126.892844188827,카카오,2026-06-29 19:21:33,영등포구청,2호선,457,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
KBS별관옆 노상주차장(구),영등포구 여의도동 4-4,1545408,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.519841485116,126.929955354985,카카오,2026-06-29 19:21:34,샛강,9호선,316,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
국민은행앞 노상주차장(구),영등포구 여의도동 15-22,1545410,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5283606872029,126.918771492728,카카오,2026-06-29 19:21:34,국회의사당,9호선,84,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
양남사거리 앞 노상주차장(구),영등포구 당산동2가 30-0,1545468,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,15000.0,100000.0,37.5224397996383,126.891660413153,카카오,2026-06-29 19:21:34,영등포구청,2호선,568,N,5,30,26,61,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
영등포중앙시장 노상주차장(구),영등포구 영등포동7가 5-1,1545494,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2634-1308,0900,1900,0900,1500,0900,1900,1,유료,100.0,5.0,200.0,10.0,6000.0,50000.0,,,,2026-06-29 19:21:35,,,,,2,30,0,32,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
벽산디지털밸리앞 노상주차장(구),영등포구 문래동5가 5-0,1545832,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,500.0,10.0,15000.0,100000.0,37.515137038791,126.886810757084,카카오,2026-06-29 19:21:35,도림천,2호선,369,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
경남아파트 앞 노상주차장(구),영등포구 당산동3가 56-0,1548692,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,100.0,5.0,200.0,10.0,6000.0,50000.0,37.5244709938705,126.897902850625,카카오,2026-06-29 19:21:36,영등포구청,2호선,178,Y,2,30,30,62,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
이촌로54길(구),용산구 이촌동 302-31,1549619,NS,노상 주차장,1,시간제 주차장,02-749-5314,1100,2100,1100,1700,1100,2100,1,유료,250.0,5.0,250.0,5.0,,,37.5199381699349,126.969246372193,카카오,2026-06-29 19:21:36,이촌(국립중앙박물관),4호선,550,N,5,30,27,62,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
장충단로(한남광장) 관광버스전용 주차장(시),용산구 한남동 9-19,1549662,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,0000,0000,0000,0000,0000,0000,1,무료,,,,,,,37.54735334,127.00265619,서울API,2026-06-29 19:21:36,버티고개,6호선,395,Y,0,30,30,60,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
경남아파트 앞 노상주차장(구),영등포구 영등포동7가 56-0,1551329,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,100.0,5.0,200.0,10.0,6000.0,50000.0,,,,2026-06-29 19:21:37,,,,,2,30,0,32,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신흥증권앞 노상주차장(구),영등포구 여의도동 2-4,1551423,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,500.0,5.0,36000.0,200000.0,37.5241919125789,126.926877425348,카카오,2026-06-29 19:21:37,여의도,9호선,369,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
경도상가앞 노상주차장(구),영등포구 여의도동 44-0,1551803,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5210293614787,126.929642482167,카카오,2026-06-29 19:21:38,샛강,9호선,431,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
상봉복개(구),중랑구 상봉동 399-4,1552993,NS,노상 주차장,1,시간제 주차장,02-2272-8821,0900,1900,0900,1500,0900,1900,1,유료,400.0,5.0,400.0,5.0,,,37.5941799276321,127.088010574621,카카오,2026-06-29 19:21:38,상봉(시외버스터미널),7호선,255,Y,8,30,30,68,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
묵중안공영주차장(구),중랑구 묵동 250-39,1552996,NS,노상 주차장,3,시간제 + 거주자 주차장,,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,,,37.6053653356947,127.077242907896,카카오,2026-06-29 19:21:38,중화,7호선,361,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
묵중안공영주차장(구),중랑구 중화동 250-39,1554685,NS,노상 주차장,3,시간제 + 거주자 주차장,,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,,,,,,2026-06-29 19:21:39,,,,,5,30,0,35,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
중화동(구),중랑구 중화동 61-2,1554862,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,1900,1,유료,100.0,5.0,100.0,5.0,,,37.5951131967923,127.072177684662,카카오,2026-06-29 19:21:39,중랑,중앙선,348,Y,2,30,30,62,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
우림시장공영주차장(구),중랑구 망우동 486-10,1554869,NS,노상 주차장,1,시간제 주차장,02-436-3598,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,,,37.599304830742,127.1001359785,카카오,2026-06-29 19:21:40,망우,중앙선,725,N,5,30,16,51,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
나들목공영주차장(구),중랑구 중화동 304-36,1554895,NS,노상 주차장,3,시간제 + 거주자 주차장,02-438-7210,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,,,37.5995503302417,127.078493860957,카카오,2026-06-29 19:21:40,중화,7호선,340,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
동부갯 공영주차장(구),중랑구 망우동 487-1,1554946,NS,노상 주차장,1,시간제 주차장,02-438-7209,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,,,37.6001624491523,127.09964441627,카카오,2026-06-29 19:21:41,망우,중앙선,685,N,5,30,19,54,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
매화공영주차장(구),중랑구 상봉동 85-41,1556710,NS,노상 주차장,1,시간제 주차장,02-438-7210,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,,,37.5937209147803,127.090457301253,카카오,2026-06-29 19:21:41,상봉(시외버스터미널),7호선,466,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
맛솜씨공영주차장(구),중랑구 망우동 490-21,1556726,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,,,37.5986213585633,127.097202973447,카카오,2026-06-29 19:21:41,망우,중앙선,478,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
주막거리공영주차장(구),중랑구 상봉동 127-19,1556767,NS,노상 주차장,1,시간제 주차장,02-438-7210,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,,,37.5929445757743,127.07990739382,카카오,2026-06-29 19:21:42,중랑,중앙선,400,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
양남사거리 앞 노상주차장(구),영등포구 양평동1가 30-0,1561583,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,15000.0,100000.0,37.5228679317335,126.89114417454,카카오,2026-06-29 19:21:42,양평,5호선,535,N,5,30,28,63,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
대림역 공영주차장(시),영등포구 대림동 808-24,1562029,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,2400,1,유료,400.0,5.0,400.0,5.0,,,37.49289183,126.89546475,서울API,2026-06-29 19:21:43,대림(구로구청),2호선,61,Y,8,30,30,68,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
여의서로 공영주차장(시),영등포구 여의도동 8-1,1563914,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,1900,1,유료,280.0,5.0,280.0,5.0,,120000.0,37.53363126,126.91268727,서울API,2026-06-29 19:21:43,국회의사당,9호선,766,N,6,30,14,50,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
동아빌딩앞 노상주차장(구),영등포구 여의도동 14-0,1564068,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5302996530224,126.919577176287,카카오,2026-06-29 19:21:43,국회의사당,9호선,287,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
렉싱턴호텔뒤 노상주차장(구),영등포구 여의도동 13-0,1564262,NS,노상 주차장,1,시간제 주차장,02-2650-1436,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,1000.0,10.0,36000.0,200000.0,37.5309560903106,126.921132661482,카카오,2026-06-29 19:21:44,국회의사당,9호선,428,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
